00012775,7.55,4.78,2,간부회의실,1
00012777,1.31,2.28,1,간부회의실,1
00012779,3.42,3.56,2,조타실,1
00012783,7.05,1.72,1,제1직원침실,1
00012795,5.58,7.58,1,제2공기조화기실,1
00012796,6.14,4.6,1,플랫폼 복도,1
000127A2,2.63,3.6,2,직원식당,1
000127A5,6,4.7,2,메인데크 복도,1
000127A6,1.21,6.12,1,조타실 계단입구,1
